ticket_id,customer_age,date_of_purchase,ticket_status,first_response_time,time_to_resolution,customer_satisfaction_rating,purchase_year,purchase_month,purchase_day,customer_name_encoded,customer_email_encoded,customer_gender_encoded,product_purchased_encoded,ticket_type_encoded,ticket_subject_encoded,ticket_description_encoded,resolution_encoded,ticket_priority_encoded,ticket_channel_encoded,customer_age_normalized
3509,19,2021-05-08,Open,,,3.0,2021,5,8,5836,1963,1,18,1,2,4193,2573,3,3,0.0192307692307692
3510,61,2021-02-16,Open,,,3.0,2021,2,16,1792,1681,1,0,3,12,38,2573,0,0,0.826923076923077
3511,29,2020-08-06,Closed,2023-06-01 15:11:27,2023-06-01 00:14:27,5.0,2020,8,6,1832,5953,1,26,1,5,1031,472,2,3,0.2115384615384615
3512,25,2020-08-08,Pending Customer Response,2023-06-01 20:31:28,,3.0,2020,8,8,5928,4567,2,36,4,10,7795,2573,1,3,0.1346153846153846
3513,61,2020-01-26,Closed,2023-06-01 15:21:28,2023-06-01 04:49:28,1.0,2020,1,26,1067,6326,2,12,4,4,7480,694,1,3,0.826923076923077
3514,61,2021-06-01,Closed,2023-06-01 17:28:29,2023-06-01 18:39:29,1.0,2021,6,1,701,4269,0,3,4,10,7871,1996,2,2,0.826923076923077
3515,22,2021-01-25,Open,,,3.0,2021,1,25,7941,6528,0,36,0,4,7748,2573,3,2,0.0769230769230769
3516,54,2021-08-29,Pending Customer Response,2023-06-01 05:21:32,,3.0,2021,8,29,5831,7240,2,3,1,15,1673,2573,1,3,0.6923076923076924
3517,23,2021-12-06,Pending Customer Response,2023-06-01 18:55:33,,3.0,2021,12,6,7344,3589,2,20,4,8,1022,2573,3,0,0.0961538461538462
3518,33,2021-12-21,Pending Customer Response,2023-06-01 14:26:35,,3.0,2021,12,21,3763,4434,2,31,4,2,5786,2573,2,2,0.2884615384615385
3519,58,2021-04-30,Closed,2023-06-01 13:33:36,2023-06-01 18:24:36,2.0,2021,4,30,3983,2082,2,7,4,9,5480,2751,0,2,0.7692307692307693
3520,50,2020-11-29,Closed,2023-06-01 06:40:38,2023-06-01 09:56:38,5.0,2020,11,29,4139,4218,1,5,0,11,3068,941,0,0,0.6153846153846154
3521,44,2021-06-25,Open,,,3.0,2021,6,25,3997,7902,2,15,3,14,6450,2573,0,3,0.5000000000000001
3522,45,2021-08-28,Open,,,3.0,2021,8,28,6583,735,1,25,0,7,2244,2573,3,2,0.5192307692307693
3523,63,2021-06-15,Closed,2023-06-01 04:03:43,2023-06-01 01:03:43,2.0,2021,6,15,3357,6658,1,17,4,3,3927,1016,2,1,0.8653846153846155
3524,23,2020-05-04,Closed,2023-06-01 12:20:44,2023-06-01 06:26:44,5.0,2020,5,4,2964,1944,1,18,2,8,5280,2338,0,1,0.0961538461538462
3525,21,2020-01-21,Closed,2023-06-01 11:19:45,2023-06-01 17:05:45,4.0,2020,1,21,1229,3341,1,12,1,7,5273,1902,1,3,0.0576923076923077
3526,19,2021-08-07,Pending Customer Response,2023-06-01 00:15:46,,3.0,2021,8,7,464,4938,2,22,3,0,7115,2573,0,0,0.0192307692307692
3527,36,2021-05-22,Closed,2023-06-01 01:24:46,2023-06-01 02:28:46,5.0,2021,5,22,1991,7484,2,24,4,3,7557,1578,1,3,0.3461538461538461
3528,68,2021-08-08,Closed,2023-06-01 22:20:47,2023-06-01 11:33:47,2.0,2021,8,8,3656,2669,2,8,2,1,7802,742,0,1,0.9615384615384616
3529,24,2020-03-13,Open,,,3.0,2020,3,13,1025,7159,1,34,3,6,7908,2573,0,3,0.1153846153846154
3530,37,2021-10-22,Open,,,3.0,2021,10,22,2334,6230,2,29,4,2,4902,2573,2,2,0.3653846153846154
3531,32,2021-05-22,Pending Customer Response,2023-06-01 07:55:51,,3.0,2021,5,22,6119,4820,2,0,4,11,7418,2573,2,3,0.2692307692307693
3532,21,2021-01-13,Closed,2023-06-01 18:22:53,2023-06-01 07:49:53,1.0,2021,1,13,299,3452,1,7,0,12,3299,206,2,2,0.0576923076923077
3533,22,2020-06-25,Pending Customer Response,2023-06-01 06:05:55,,3.0,2020,6,25,4220,1441,2,17,0,13,3805,2573,1,0,0.0769230769230769
3534,39,2021-02-07,Closed,2023-06-01 06:44:57,2023-06-01 12:52:57,1.0,2021,2,7,6777,4960,1,10,0,11,3094,2456,1,2,0.4038461538461538
3535,35,2021-03-27,Open,,,3.0,2021,3,27,2298,3099,1,14,0,2,200,2573,2,0,0.326923076923077
3536,34,2020-11-10,Open,,,3.0,2020,11,10,4495,1711,1,36,3,11,7431,2573,1,2,0.3076923076923077
3537,44,2020-01-18,Pending Customer Response,2023-06-01 05:47:00,,3.0,2020,1,18,851,3402,0,23,0,12,4932,2573,1,0,0.5000000000000001
3538,62,2020-10-06,Open,,,3.0,2020,10,6,2457,622,1,37,0,11,4194,2573,1,2,0.8461538461538461
3539,44,2021-07-17,Closed,2023-06-01 01:59:02,2023-06-01 09:04:02,3.0,2021,7,17,5039,1358,0,29,0,12,7850,1546,2,0,0.5000000000000001
3540,48,2021-05-01,Pending Customer Response,2023-06-01 00:16:02,,3.0,2021,5,1,2622,5950,2,3,4,5,5581,2573,0,3,0.576923076923077
3541,54,2020-01-29,Closed,2023-06-01 07:04:03,2023-06-01 18:47:03,5.0,2020,1,29,6437,8163,0,37,2,0,6723,2414,2,1,0.6923076923076924
3542,65,2021-05-08,Closed,2023-06-01 22:46:05,2023-06-01 20:15:05,3.0,2021,5,8,2828,7587,2,18,1,11,2063,217,0,1,0.903846153846154
3543,58,2020-07-21,Pending Customer Response,2023-06-01 07:11:05,,3.0,2020,7,21,4524,2324,2,24,2,1,6848,2573,3,2,0.7692307692307693
3544,36,2020-05-19,Pending Customer Response,2023-06-01 08:01:06,,3.0,2020,5,19,854,3037,1,32,1,1,7822,2573,1,2,0.3461538461538461
3545,34,2020-12-21,Closed,2023-06-01 17:34:08,2023-06-01 02:36:08,4.0,2020,12,21,3402,481,1,7,1,2,2092,1047,2,3,0.3076923076923077
3546,27,2021-12-05,Closed,2023-06-01 11:06:09,2023-06-01 00:08:09,3.0,2021,12,5,4830,3135,1,0,2,15,3782,1511,3,3,0.1730769230769231
3547,67,2020-10-08,Open,,,3.0,2020,10,8,6038,7562,1,28,4,11,7759,2573,3,2,0.9423076923076924
3548,67,2020-02-29,Pending Customer Response,2023-06-01 21:13:11,,3.0,2020,2,29,5707,5538,1,12,1,7,6152,2573,1,3,0.9423076923076924
3549,40,2021-12-04,Closed,2023-06-01 08:52:13,2023-06-01 16:41:13,4.0,2021,12,4,3077,6978,0,33,3,10,1025,9,2,2,0.4230769230769231
3550,42,2020-11-03,Pending Customer Response,2023-06-01 01:07:15,,3.0,2020,11,3,6888,5813,2,2,2,12,3618,2573,3,0,0.4615384615384615
3551,42,2020-07-27,Pending Customer Response,2023-06-01 14:53:15,,3.0,2020,7,27,2314,1219,2,30,4,5,4536,2573,3,0,0.4615384615384615
3552,43,2020-05-27,Closed,2023-06-01 19:22:16,2023-06-01 17:45:16,1.0,2020,5,27,1627,699,1,3,4,2,6479,1692,0,0,0.4807692307692308
3553,51,2021-12-17,Pending Customer Response,2023-06-01 15:55:17,,3.0,2021,12,17,4718,3064,2,4,2,0,2607,2573,2,3,0.6346153846153847
3554,26,2021-06-30,Closed,2023-06-01 04:06:19,2023-06-01 11:25:19,5.0,2021,6,30,2943,2567,2,20,1,1,497,1246,2,0,0.1538461538461538
3555,44,2021-03-25,Open,,,3.0,2021,3,25,6245,4820,1,15,0,12,6043,2573,3,1,0.5000000000000001
3556,64,2020-12-31,Open,,,3.0,2020,12,31,6620,615,1,34,3,2,3968,2573,3,0,0.8846153846153847
3557,60,2021-01-24,Pending Customer Response,2023-06-01 03:12:23,,3.0,2021,1,24,6276,2618,0,28,3,5,5064,2573,0,3,0.8076923076923078
3558,47,2021-12-19,Pending Customer Response,2023-06-01 22:24:25,,3.0,2021,12,19,1687,2866,0,34,1,5,1366,2573,2,2,0.5576923076923077
3559,60,2020-04-07,Closed,2023-06-01 10:35:26,2023-06-01 14:09:26,1.0,2020,4,7,4687,810,1,37,2,14,7675,1668,0,3,0.8076923076923078
3560,23,2020-04-16,Open,,,3.0,2020,4,16,94,5151,2,41,0,2,5121,2573,3,1,0.0961538461538462
3561,20,2020-01-31,Closed,2023-06-01 07:02:29,2023-06-01 08:50:29,5.0,2020,1,31,4677,461,1,28,1,13,5993,2324,1,3,0.0384615384615384
3562,27,2020-06-16,Open,,,3.0,2020,6,16,7054,7653,1,38,3,15,36,2573,2,3,0.1730769230769231
3563,52,2020-08-27,Open,,,3.0,2020,8,27,4293,5463,2,30,2,14,4512,2573,1,0,0.6538461538461539
3564,22,2021-08-29,Closed,2023-06-01 15:29:32,2023-06-01 15:54:32,1.0,2021,8,29,1466,1655,0,7,4,11,7429,911,1,0,0.0769230769230769
3565,30,2021-09-04,Open,,,3.0,2021,9,4,5140,4824,2,20,3,2,6543,2573,1,0,0.2307692307692308
3566,67,2020-05-07,Pending Customer Response,2023-06-01 22:19:34,,3.0,2020,5,7,2548,6816,0,41,0,6,5721,2573,0,3,0.9423076923076924
3567,52,2020-04-16,Pending Customer Response,2023-06-01 20:51:36,,3.0,2020,4,16,4124,4092,0,38,4,13,5672,2573,0,3,0.6538461538461539
3568,54,2021-07-23,Pending Customer Response,2023-06-01 08:47:38,,3.0,2021,7,23,4227,4841,2,20,4,6,2551,2573,0,1,0.6923076923076924
3569,59,2020-04-26,Closed,2023-06-01 08:20:40,2023-06-01 18:22:40,3.0,2020,4,26,2832,6764,0,34,2,8,4977,1782,3,3,0.7884615384615384
3570,42,2020-11-22,Open,,,3.0,2020,11,22,1252,3971,0,31,3,5,4572,2573,2,2,0.4615384615384615
3571,52,2020-07-23,Open,,,3.0,2020,7,23,1968,4277,1,24,4,11,4563,2573,2,2,0.6538461538461539
3572,54,2020-09-02,Closed,2023-06-01 20:45:44,2023-06-01 19:17:44,2.0,2020,9,2,6015,5683,0,16,0,4,1203,328,2,1,0.6923076923076924
3573,53,2021-09-11,Open,,,3.0,2021,9,11,7417,3981,0,23,4,8,2538,2573,0,1,0.6730769230769232
3574,48,2021-11-21,Open,,,3.0,2021,11,21,4827,7313,1,40,2,12,6773,2573,1,2,0.576923076923077
3575,32,2020-10-28,Pending Customer Response,2023-06-01 00:00:48,,3.0,2020,10,28,7445,4407,1,1,4,14,3059,2573,1,3,0.2692307692307693
3576,38,2020-07-30,Closed,2023-05-31 23:09:49,2023-06-01 18:06:49,5.0,2020,7,30,1750,780,1,38,3,12,846,1781,2,1,0.3846153846153847
3577,33,2021-12-10,Closed,2023-06-01 11:37:51,2023-06-01 04:34:51,4.0,2021,12,10,5197,4288,2,25,3,15,4180,2498,3,1,0.2884615384615385
3578,45,2020-06-27,Pending Customer Response,2023-06-01 03:23:53,,3.0,2020,6,27,784,999,0,31,3,15,488,2573,3,0,0.5192307692307693
3579,30,2020-07-18,Closed,2023-05-31 23:28:55,2023-06-01 13:08:55,4.0,2020,7,18,4656,1475,2,25,1,9,617,2754,0,2,0.2307692307692308
3580,55,2021-01-16,Closed,2023-06-01 08:19:56,2023-06-01 10:00:56,3.0,2021,1,16,1513,4137,0,8,3,2,5808,2323,0,0,0.7115384615384616
3581,54,2020-10-21,Pending Customer Response,2023-06-01 14:29:58,,3.0,2020,10,21,5021,8312,0,12,0,11,3031,2573,2,1,0.6923076923076924
3582,67,2020-04-30,Closed,2023-06-01 21:30:00,2023-06-01 10:32:00,5.0,2020,4,30,4600,743,1,19,4,10,4213,2747,2,0,0.9423076923076924
3583,18,2021-12-06,Closed,2023-06-01 18:40:01,2023-06-01 19:58:01,4.0,2021,12,6,3431,4183,0,27,4,14,3761,1583,1,1,0.0
3584,54,2020-08-03,Pending Customer Response,2023-06-01 09:00:02,,3.0,2020,8,3,5623,7778,2,19,2,10,6177,2573,1,3,0.6923076923076924
3585,61,2020-07-07,Closed,2023-06-01 11:05:03,2023-06-01 01:56:03,2.0,2020,7,7,7803,636,0,34,0,14,5578,1072,0,2,0.826923076923077
3586,69,2020-06-29,Open,,,3.0,2020,6,29,3869,6221,2,10,3,9,4451,2573,2,2,0.980769230769231
3587,41,2020-10-29,Closed,2023-06-01 04:09:05,2023-06-01 03:33:05,5.0,2020,10,29,2301,1227,2,40,1,15,5649,52,3,0,0.4423076923076924
3588,62,2020-07-31,Pending Customer Response,2023-06-01 08:45:07,,3.0,2020,7,31,4862,1543,1,23,3,4,1313,2573,2,3,0.8461538461538461
3589,34,2021-04-17,Open,,,3.0,2021,4,17,1977,6592,2,10,3,3,7682,2573,1,3,0.3076923076923077
3590,37,2021-03-14,Closed,2023-06-01 19:50:10,2023-06-01 19:50:10,2.0,2021,3,14,554,5149,0,1,3,0,1831,2081,2,1,0.3653846153846154
3591,46,2020-11-07,Pending Customer Response,2023-06-01 09:17:12,,3.0,2020,11,7,5366,1605,2,12,0,15,638,2573,2,2,0.5384615384615385
3592,62,2020-11-10,Closed,2023-06-01 12:48:14,2023-06-01 20:58:14,2.0,2020,11,10,5963,8021,2,21,3,9,5647,243,2,2,0.8461538461538461
3593,58,2021-03-04,Pending Customer Response,2023-06-01 00:17:14,,3.0,2021,3,4,2797,7826,2,14,0,6,6261,2573,0,2,0.7692307692307693
3594,51,2021-10-04,Pending Customer Response,2023-06-01 06:59:16,,3.0,2021,10,4,6780,2522,0,33,2,7,1755,2573,0,1,0.6346153846153847
3595,59,2021-02-03,Closed,2023-06-01 22:58:16,2023-06-01 00:06:16,5.0,2021,2,3,2584,2577,2,17,0,11,7141,849,2,2,0.7884615384615384
3596,55,2021-01-01,Pending Customer Response,2023-06-01 11:09:18,,3.0,2021,1,1,5996,139,1,31,2,1,5583,2573,3,2,0.7115384615384616
3597,48,2020-12-27,Pending Customer Response,2023-06-01 00:58:19,,3.0,2020,12,27,3639,3510,1,31,3,7,4624,2573,1,3,0.576923076923077
3598,40,2021-05-04,Pending Customer Response,2023-06-01 08:14:21,,3.0,2021,5,4,817,5147,1,41,4,3,557,2573,3,2,0.4230769230769231
3599,55,2020-02-16,Closed,2023-06-01 10:53:23,2023-06-01 02:15:23,5.0,2020,2,16,4267,5582,0,4,1,13,2916,2499,1,2,0.7115384615384616
3600,57,2021-04-01,Open,,,3.0,2021,4,1,3934,5393,0,17,1,8,1381,2573,1,1,0.7500000000000001
3601,60,2021-03-17,Closed,2023-06-01 17:42:26,2023-06-01 13:22:26,5.0,2021,3,17,678,2549,1,0,4,13,3145,489,0,0,0.8076923076923078
3602,69,2021-07-18,Open,,,3.0,2021,7,18,3165,2588,2,30,1,5,3483,2573,3,1,0.980769230769231
3603,40,2020-04-25,Open,,,3.0,2020,4,25,7718,8190,2,32,4,2,5735,2573,0,3,0.4230769230769231
3604,65,2021-06-01,Pending Customer Response,2023-06-01 09:45:31,,3.0,2021,6,1,950,6381,0,41,3,10,2316,2573,0,2,0.903846153846154
3605,36,2020-06-27,Closed,2023-06-01 19:42:32,2023-06-01 20:43:32,3.0,2020,6,27,1673,4241,1,25,4,2,2684,2197,0,3,0.3461538461538461
3606,37,2021-05-27,Open,,,3.0,2021,5,27,1049,6410,0,7,2,3,5741,2573,1,2,0.3653846153846154
3607,39,2020-07-27,Open,,,3.0,2020,7,27,773,57,0,22,0,8,6591,2573,3,2,0.4038461538461538
3608,18,2020-07-26,Open,,,3.0,2020,7,26,1375,2240,2,36,3,5,3393,2573,1,3,0.0
3609,52,2020-05-10,Open,,,3.0,2020,5,10,2375,3814,1,10,2,7,5288,2573,2,3,0.6538461538461539
3610,48,2020-09-15,Closed,2023-06-01 18:48:41,2023-06-01 11:50:41,2.0,2020,9,15,5234,8263,1,33,0,11,1469,1113,1,3,0.576923076923077
3611,56,2020-08-27,Pending Customer Response,2023-06-01 01:49:42,,3.0,2020,8,27,4031,7695,1,39,3,8,5579,2573,3,0,0.730769230769231
3612,68,2021-03-10,Open,,,3.0,2021,3,10,2556,6349,1,4,1,5,5112,2573,2,2,0.9615384615384616
3613,40,2021-11-03,Pending Customer Response,2023-06-01 05:45:46,,3.0,2021,11,3,5184,7048,1,40,0,9,3696,2573,2,1,0.4230769230769231
3614,50,2020-07-24,Pending Customer Response,2023-06-01 20:32:46,,3.0,2020,7,24,6036,5772,2,34,2,8,6015,2573,3,0,0.6153846153846154
3615,20,2021-07-17,Open,,,3.0,2021,7,17,3730,607,1,31,4,14,7808,2573,1,3,0.0384615384615384
3616,35,2021-10-22,Open,,,3.0,2021,10,22,7093,2754,0,34,4,2,5002,2573,3,2,0.326923076923077
3617,69,2021-06-06,Open,,,3.0,2021,6,6,241,3756,0,0,3,2,6352,2573,1,2,0.980769230769231
3618,48,2021-08-31,Closed,2023-06-01 11:30:52,2023-06-01 04:44:52,1.0,2021,8,31,4617,5733,2,10,1,1,4929,801,2,1,0.576923076923077
3619,64,2021-07-11,Pending Customer Response,2023-06-01 19:22:53,,3.0,2021,7,11,3788,6329,2,15,3,1,1662,2573,3,1,0.8846153846153847
3620,55,2021-06-20,Pending Customer Response,2023-06-01 07:52:54,,3.0,2021,6,20,607,7657,2,21,2,8,7272,2573,0,1,0.7115384615384616
3621,26,2020-05-22,Pending Customer Response,2023-06-01 13:16:55,,3.0,2020,5,22,6491,1903,1,16,1,14,7078,2573,3,3,0.1538461538461538
3622,46,2021-03-25,Closed,2023-06-01 18:09:56,2023-06-01 10:39:56,3.0,2021,3,25,7894,5552,1,38,4,13,6,1342,1,2,0.5384615384615385
3623,22,2021-05-18,Open,,,3.0,2021,5,18,646,4920,1,3,3,8,6066,2573,2,1,0.0769230769230769
3624,44,2020-09-26,Closed,2023-06-01 21:07:58,2023-06-01 14:12:58,3.0,2020,9,26,6321,4011,1,41,1,8,2494,1148,3,0,0.5000000000000001
3625,22,2020-08-30,Open,,,3.0,2020,8,30,4429,3017,0,19,2,7,3141,2573,1,3,0.0769230769230769
3626,20,2020-08-24,Open,,,3.0,2020,8,24,7221,7391,2,7,0,13,5621,2573,0,2,0.0384615384615384
3627,55,2021-03-15,Pending Customer Response,2023-06-01 18:39:02,,3.0,2021,3,15,5625,1664,2,1,4,3,232,2573,1,3,0.7115384615384616
3628,44,2021-06-26,Closed,2023-06-01 07:12:04,2023-06-01 14:35:04,5.0,2021,6,26,2914,5585,2,20,3,0,7928,1819,1,0,0.5000000000000001
3629,56,2021-05-11,Open,,,3.0,2021,5,11,2241,1448,2,27,1,7,4040,2573,0,3,0.730769230769231
3630,44,2021-11-27,Open,,,3.0,2021,11,27,6896,3491,0,30,3,11,2867,2573,1,2,0.5000000000000001
3631,67,2021-01-14,Pending Customer Response,2023-06-01 20:22:09,,3.0,2021,1,14,6050,7661,0,39,3,10,772,2573,1,1,0.9423076923076924
3632,41,2020-02-20,Pending Customer Response,2023-06-01 18:30:11,,3.0,2020,2,20,3528,5381,2,2,1,14,4168,2573,0,1,0.4423076923076924
3633,70,2020-03-01,Open,,,3.0,2020,3,1,4685,2583,0,1,1,15,786,2573,1,0,1.0
3634,22,2021-03-18,Pending Customer Response,2023-06-01 00:37:13,,3.0,2021,3,18,1730,2249,1,25,1,9,6137,2573,3,2,0.0769230769230769
3635,26,2021-11-06,Closed,2023-06-01 11:44:14,2023-06-01 18:43:14,3.0,2021,11,6,544,308,2,13,2,4,8011,1354,0,1,0.1538461538461538
3636,52,2020-02-26,Open,,,3.0,2020,2,26,5574,5557,1,24,1,13,3694,2573,3,1,0.6538461538461539
3637,44,2020-01-29,Closed,2023-06-01 11:05:17,2023-06-01 12:37:17,1.0,2020,1,29,1541,5317,2,19,0,14,3014,803,2,1,0.5000000000000001
3638,45,2020-05-04,Open,,,3.0,2020,5,4,1235,7105,2,11,4,4,7520,2573,0,3,0.5192307692307693
3639,31,2020-07-21,Pending Customer Response,2023-06-01 06:59:20,,3.0,2020,7,21,6662,884,2,0,2,3,4076,2573,3,2,0.25
3640,22,2021-11-03,Pending Customer Response,2023-06-01 18:17:20,,3.0,2021,11,3,1389,4838,1,28,3,10,1049,2573,0,0,0.0769230769230769
3641,59,2021-02-01,Open,,,3.0,2021,2,1,2550,2733,2,34,3,1,731,2573,0,3,0.7884615384615384
3642,46,2021-05-17,Pending Customer Response,2023-06-01 02:56:24,,3.0,2021,5,17,2161,648,2,35,1,11,1650,2573,0,1,0.5384615384615385
3643,37,2020-03-05,Pending Customer Response,2023-06-01 00:28:25,,3.0,2020,3,5,4743,7751,1,40,3,8,5580,2573,2,3,0.3653846153846154
3644,40,2021-10-15,Open,,,3.0,2021,10,15,7625,6745,2,25,1,5,2465,2573,2,3,0.4230769230769231
3645,55,2021-07-26,Open,,,3.0,2021,7,26,230,5483,1,3,1,12,1297,2573,3,1,0.7115384615384616
3646,22,2020-03-16,Closed,2023-06-01 09:41:29,2023-06-01 12:24:29,3.0,2020,3,16,2632,1691,1,15,2,9,424,97,2,3,0.0769230769230769
3647,36,2020-10-16,Pending Customer Response,2023-06-01 04:38:31,,3.0,2020,10,16,6449,7043,1,39,2,14,1522,2573,0,2,0.3461538461538461
3648,51,2020-11-19,Open,,,3.0,2020,11,19,609,7513,1,7,0,15,5328,2573,3,0,0.6346153846153847
3649,65,2020-04-29,Closed,2023-06-01 05:52:32,2023-06-01 12:14:32,3.0,2020,4,29,391,2830,1,33,1,10,7518,2310,1,0,0.903846153846154
3650,38,2020-12-02,Closed,2023-06-01 06:54:34,2023-06-01 08:16:34,5.0,2020,12,2,1027,2009,1,39,1,7,1632,1112,3,0,0.3846153846153847
3651,20,2021-10-01,Pending Customer Response,2023-06-01 06:24:36,,3.0,2021,10,1,5854,7796,1,32,2,5,2851,2573,3,3,0.0384615384615384
3652,22,2020-12-18,Closed,2023-06-01 15:31:37,2023-06-01 02:54:37,2.0,2020,12,18,2129,8214,0,25,3,5,6441,2221,2,1,0.0769230769230769
3653,18,2021-05-28,Closed,2023-06-01 04:31:39,2023-06-01 10:16:39,5.0,2021,5,28,7842,4558,1,32,2,3,5646,2106,3,2,0.0
3654,68,2021-07-30,Open,,,3.0,2021,7,30,6995,5598,1,40,4,6,1407,2573,2,2,0.9615384615384616
3655,26,2021-11-28,Closed,2023-06-01 01:37:42,2023-06-01 19:28:42,3.0,2021,11,28,120,4088,1,13,0,4,3247,2112,3,0,0.1538461538461538
3656,29,2021-08-15,Pending Customer Response,2023-06-01 01:31:44,,3.0,2021,8,15,1231,2615,2,7,4,8,825,2573,3,1,0.2115384615384615
3657,69,2021-02-01,Closed,2023-06-01 14:48:45,2023-06-01 15:11:45,3.0,2021,2,1,4521,3121,2,14,4,3,3087,118,1,0,0.980769230769231
3658,53,2021-04-28,Closed,2023-06-01 01:17:47,2023-05-31 23:45:47,1.0,2021,4,28,7464,7887,0,6,2,11,743,1407,2,2,0.6730769230769232
3659,61,2021-01-16,Pending Customer Response,2023-06-01 20:01:48,,3.0,2021,1,16,2667,5541,2,17,4,6,7223,2573,3,0,0.826923076923077
3660,19,2021-07-29,Open,,,3.0,2021,7,29,4078,4065,0,38,3,5,7312,2573,1,2,0.0192307692307692
3661,56,2020-12-14,Open,,,3.0,2020,12,14,4424,1324,1,15,2,13,7943,2573,0,3,0.730769230769231
3662,18,2020-07-05,Open,,,3.0,2020,7,5,5936,3189,0,12,4,12,4877,2573,0,0,0.0
3663,21,2021-11-05,Pending Customer Response,2023-06-01 10:15:52,,3.0,2021,11,5,1742,5387,1,35,4,10,4585,2573,0,0,0.0576923076923077
3664,62,2020-01-30,Open,,,3.0,2020,1,30,1142,2245,2,6,3,10,861,2573,3,1,0.8461538461538461
3665,22,2021-10-06,Pending Customer Response,2023-06-01 04:38:54,,3.0,2021,10,6,5670,6484,0,4,1,4,4554,2573,1,2,0.0769230769230769
3666,42,2021-01-28,Open,,,3.0,2021,1,28,5863,5465,1,31,3,3,4451,2573,1,1,0.4615384615384615
3667,36,2021-01-12,Open,,,3.0,2021,1,12,7957,7605,0,21,3,7,7005,2573,0,0,0.3461538461538461
3668,38,2021-07-22,Closed,2023-06-01 19:56:57,2023-06-01 22:19:57,3.0,2021,7,22,1425,500,1,12,2,8,3162,1884,0,3,0.3846153846153847
3669,63,2021-07-21,Closed,2023-06-01 05:22:57,2023-06-01 21:54:57,2.0,2021,7,21,3090,4915,0,40,3,4,4347,98,2,3,0.8653846153846155
3670,18,2021-11-30,Open,,,3.0,2021,11,30,3820,7076,2,1,4,15,4825,2573,1,3,0.0
3671,44,2020-04-25,Pending Customer Response,2023-06-01 00:36:01,,3.0,2020,4,25,236,3359,0,26,3,4,2942,2573,3,0,0.5000000000000001
3672,59,2020-03-08,Pending Customer Response,2023-06-01 11:52:02,,3.0,2020,3,8,6709,4499,1,13,1,6,8065,2573,2,3,0.7884615384615384
3673,18,2021-12-04,Closed,2023-06-01 08:53:04,2023-06-01 17:33:04,5.0,2021,12,4,2033,15,0,18,0,0,3294,45,0,2,0.0
3674,49,2020-07-12,Closed,2023-06-01 17:09:06,2023-06-01 14:46:06,4.0,2020,7,12,2360,296,1,23,3,1,3118,1997,0,1,0.5961538461538463
3675,34,2021-12-14,Closed,2023-05-31 23:31:07,2023-06-01 09:42:07,3.0,2021,12,14,7719,4150,2,1,3,1,5965,1399,1,3,0.3076923076923077
3676,30,2021-04-24,Closed,2023-06-01 20:02:09,2023-06-01 18:26:09,4.0,2021,4,24,1041,4435,2,2,1,4,1089,2522,3,3,0.2307692307692308
3677,46,2020-12-02,Open,,,3.0,2020,12,2,1308,7561,0,26,0,0,1235,2573,2,0,0.5384615384615385
3678,36,2020-11-19,Pending Customer Response,2023-06-01 09:49:11,,3.0,2020,11,19,1671,3032,0,39,1,1,8046,2573,1,2,0.3461538461538461
3679,22,2020-07-18,Pending Customer Response,2023-06-01 03:16:12,,3.0,2020,7,18,7704,8059,2,27,0,1,300,2573,1,1,0.0769230769230769
3680,65,2020-03-05,Open,,,3.0,2020,3,5,2700,1117,1,5,1,15,3018,2573,3,0,0.903846153846154
3681,20,2020-08-11,Closed,2023-06-01 18:04:16,2023-06-01 19:41:16,1.0,2020,8,11,1825,2604,2,6,4,13,4607,1263,0,1,0.0384615384615384
3682,36,2020-07-20,Closed,2023-06-01 01:52:17,2023-06-01 16:14:17,4.0,2020,7,20,6342,1828,2,24,0,5,1988,1767,0,2,0.3461538461538461
3683,35,2021-10-28,Pending Customer Response,2023-06-01 02:20:17,,3.0,2021,10,28,5529,1498,0,16,2,2,4451,2573,1,1,0.326923076923077
3684,46,2020-04-20,Open,,,3.0,2020,4,20,3209,3338,0,0,0,6,2949,2573,3,1,0.5384615384615385
3685,20,2020-05-19,Pending Customer Response,2023-06-01 08:43:20,,3.0,2020,5,19,281,4476,1,18,1,8,2531,2573,0,0,0.0384615384615384
3686,31,2020-07-06,Open,,,3.0,2020,7,6,6189,6305,2,11,4,13,6682,2573,0,0,0.25
3687,37,2021-06-28,Pending Customer Response,2023-06-01 05:04:22,,3.0,2021,6,28,7223,2349,0,27,3,10,5990,2573,3,3,0.3653846153846154
3688,28,2020-07-16,Open,,,3.0,2020,7,16,5165,5103,0,37,3,9,421,2573,1,3,0.1923076923076924
3689,20,2021-03-25,Open,,,3.0,2021,3,25,1373,115,2,36,0,0,89,2573,0,0,0.0384615384615384
3690,30,2021-03-20,Open,,,3.0,2021,3,20,3769,1362,1,16,3,12,2730,2573,2,0,0.2307692307692308
3691,70,2021-04-07,Open,,,3.0,2021,4,7,1727,5883,2,36,1,9,6740,2573,3,0,1.0
3692,20,2020-11-18,Open,,,3.0,2020,11,18,2582,6506,0,24,2,1,2795,2573,3,2,0.0384615384615384
3693,43,2020-12-11,Closed,2023-06-01 15:45:31,2023-06-01 06:13:31,3.0,2020,12,11,3640,651,2,10,2,3,5873,1048,2,1,0.4807692307692308
